"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"67","CANY20_0.5",-0.696480027599479,-0.614237626153915,-3.20083261227273,0.313333333333333,"No"
"68","CANY20_1",-0.664441715176755,-0.557979755866531,-3.27192558336364,0.88,"No"
"69","CANY20_1.5",-0.617628968407591,-0.450090561508343,-3.37066261227273,0.248333333333333,"No"
"70","CANY20_10",-0.709553795814697,0.229532665416773,-0.162869846363636,-0.740512820512821,"No"
"71","CANY20_10.5",-0.707470436749133,0.670106622403192,-0.229806612272727,-0.740512820512821,"No"
"72","CANY20_11",-0.817511158694747,0.426771283211275,-0.0927813503636363,-0.740512820512821,"No"
"73","CANY20_11.5",-0.479009566747822,0.294777849822154,-0.0819546122727273,-0.740512820512821,"No"
"74","CANY20_12",-0.571203241913646,0.250634181198003,-0.446511963363636,-0.740512820512821,"No"
"75","CANY20_12.5",-0.45896385162012,0.39844473332877,-0.0969396122727266,-0.740512820512821,"No"
"76","CANY20_13",-0.498684486218669,0.219762577572027,-0.275398520363636,-0.740512820512821,"No"
