"","asv_code","domain","supergroup","division","subdivision","class","order","family","genus","species","trophic_mode"
"156","ZOTU-V7_10241","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"157","ZOTU-V7_10243","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"158","ZOTU-V7_10247","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Aphagea","Rhabdomonadales","Rhabdomonas","Rhabdomonas_incurva","heterotrophs"
"159","ZOTU-V7_10248","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"160","ZOTU-V7_10249","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Mychonastes","Mychonastes_sp.","phototrophs"
"161","ZOTU-V7_1025","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Rhabdonematales","Tabellariaceae","Unassigned","Unassigned","phototrophs"
"162","ZOTU-V7_10251","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"163","ZOTU-V7_10253","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"164","ZOTU-V7_10254","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"165","ZOTU-V7_10259","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_2","Pleuronematida","Unassigned","Unassigned","heterotrophs"
"166","ZOTU-V7_1026","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"167","ZOTU-V7_10262","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X","Unassigned","Unassigned","heterotrophs"
"168","ZOTU-V7_10263","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"169","ZOTU-V7_10264","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"170","ZOTU-V7_10265","Eukaryota","TSAR","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Colpodidiidae","Colpodidiidae_X","Colpodidiidae_X_sp.","heterotrophs"
"171","ZOTU-V7_10266","Eukaryota","Obazoa","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Unassigned","Unassigned","heterotrophs"
"172","ZOTU-V7_10269","Eukaryota","TSAR","Stramenopiles","Gyrista","Coscinodiscophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Unassigned","phototrophs"
"173","ZOTU-V7_1027","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Pseudodendromonadales","Pseudodendromonadales_X","Pseudodendromonadales_XX","Pseudodendromonadales_XX_sp.","heterotrophs"
"174","ZOTU-V7_10270","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Pseudonosematidae","Pseudonosematidae_sp.","parasites"
"175","ZOTU-V7_10275","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Euamoebida","Nolandellidae","Nolandellidae_X","Nolandellidae_X_sp.","heterotrophs"
"176","ZOTU-V7_10280","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"177","ZOTU-V7_10281","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"178","ZOTU-V7_10285","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"179","ZOTU-V7_10286","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Bodo","Unassigned","heterotrophs"
"180","ZOTU-V7_1029","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"181","ZOTU-V7_10290","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Rhogostoma-lineage","Rhogostoma-lineage_X","Rhogostoma-lineage_X_sp.",NA
"182","ZOTU-V7_10293","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Pseudonosematidae","Pseudonosematidae_sp.","parasites"
"183","ZOTU-V7_10297","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Sandonidae_X","Sandonidae_X_sp.","heterotrophs"
"184","ZOTU-V7_10298","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Unassigned","Unassigned","heterotrophs"
"185","ZOTU-V7_10299","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Plasmodiophorida_X","Plasmodiophorida_XX","Plasmodiophorida_XX_sp.","parasites"
"186","ZOTU-V7_103","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"187","ZOTU-V7_1030","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"188","ZOTU-V7_10301","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"189","ZOTU-V7_10302","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"190","ZOTU-V7_10304","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"191","ZOTU-V7_10307","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"192","ZOTU-V7_10308","Eukaryota","TSAR","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Nassulida","Obertrumia","Obertrumia_georgiana","heterotrophs"
"193","ZOTU-V7_10309","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"194","ZOTU-V7_10310","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"195","ZOTU-V7_10312","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"196","ZOTU-V7_10317","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"197","ZOTU-V7_10318","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"198","ZOTU-V7_10319","Eukaryota","Obazoa","Opisthokonta","Fungi","Mucoromycota","Mucoromycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"199","ZOTU-V7_1032","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Haptoglossales","Haptoglossa","Haptoglossa_sp.","parasites"
"200","ZOTU-V7_10322","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"201","ZOTU-V7_10324","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Candida","Candida_vartiovaarae","pathotrophs/saprotrophs/symbiotrophs"
"202","ZOTU-V7_10326","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"203","ZOTU-V7_10327","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Daphnia","Unassigned","heterotrophs"
"204","ZOTU-V7_1033","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"205","ZOTU-V7_10330","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"206","ZOTU-V7_10332","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"207","ZOTU-V7_10335","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"208","ZOTU-V7_10336","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"209","ZOTU-V7_10338","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"210","ZOTU-V7_10339","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Unassigned","heterotrophs"
"211","ZOTU-V7_1034","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Hydrurales","Hydrurales_X","Hydrurales_XX","Hydrurales_XX_sp.","phototrophs"
"212","ZOTU-V7_10341","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chromulinales","Chromulinales_X","Chromulinales_XX","Chromulinales_XX_sp.","phototrophs"
"213","ZOTU-V7_10345","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"214","ZOTU-V7_10349","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"215","ZOTU-V7_10350","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Unassigned","Unassigned","phototrophs"
"216","ZOTU-V7_10351","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"217","ZOTU-V7_10354","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"218","ZOTU-V7_10355","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"219","ZOTU-V7_10358","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Unassigned","Unassigned","heterotrophs"
"220","ZOTU-V7_10359","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Diplomonadida","Hexamitidae","Trepomonas","Trepomonas_steinii","heterotrophs"
"221","ZOTU-V7_1036","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"222","ZOTU-V7_10363","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"223","ZOTU-V7_10364","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"224","ZOTU-V7_10367","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"225","ZOTU-V7_10369","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"226","ZOTU-V7_1037","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"227","ZOTU-V7_10370","Eukaryota","TSAR","Stramenopiles","Gyrista","Dictyochophyceae","Dictyochophyceae_X","Pedinellales","Pseudopedinella","Pseudopedinella_sp.","phototrophs"
"228","ZOTU-V7_10371","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Sphagnum","Unassigned","phototrophs"
"229","ZOTU-V7_10376","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"230","ZOTU-V7_10377","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Unassigned","Unassigned","Unassigned","parasites"
"231","ZOTU-V7_10378","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Kinetoplastea_X","Kinetoplastea_XX","Unassigned","Unassigned","heterotrophs"
"232","ZOTU-V7_10379","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"233","ZOTU-V7_1038","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Zea","Zea_mays","phototrophs"
"234","ZOTU-V7_10380","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Ascomycota_X","Ascomycota_XX","Archaeorhizomyces","Unassigned","heterotrophs"
"235","ZOTU-V7_10381","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"236","ZOTU-V7_10382","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"237","ZOTU-V7_10384","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"238","ZOTU-V7_10385","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Ascomycota_X","Ascomycota_XX","Archaeorhizomyces","Archaeorhizomyces_finlayi","heterotrophs"
"239","ZOTU-V7_10386","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"240","ZOTU-V7_10388","Eukaryota","Obazoa","Opisthokonta","Ichthyosporea","Ichthyophonida","Pseudoperkinsidae","Pseudoperkinsidae_X","Anurofeca","Unassigned","heterotrophs"
"241","ZOTU-V7_1039","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"242","ZOTU-V7_10390","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp.","parasites"
"243","ZOTU-V7_10392","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Unassigned","Unassigned","Unassigned","heterotrophs"
"244","ZOTU-V7_10396","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Amphifilaceae_X","Amphifilaceae_X_sp.","heterotrophs"
"245","ZOTU-V7_10398","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Unassigned","Unassigned","Unassigned",NA
"246","ZOTU-V7_10399","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"247","ZOTU-V7_104","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"248","ZOTU-V7_1040","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"249","ZOTU-V7_10403","Eukaryota","Amoebozoa","Discosea","Discosea_X","Centramoebia","Acanthopodida","Acanthamoebidae","Protacanthamoeba","Unassigned","heterotrophs"
"250","ZOTU-V7_10404","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Mastigamoeba_sp.","heterotrophs"
"251","ZOTU-V7_10405","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Group-Te","Group_Te_sp.","heterotrophs"
"252","ZOTU-V7_10406","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Pseudodendromonadales","Pseudodendromonadales_X","Unassigned","Unassigned","heterotrophs"
"253","ZOTU-V7_10407","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Paracercomonadida","Paracercomonadida_X","Brevimastigomonas","Brevimastigomonas_motovehiculus","heterotrophs"
"254","ZOTU-V7_10408","Eukaryota","Amoebozoa","Discosea","Discosea_X","Centramoebia","Acanthopodida","Acanthamoebidae","Acanthamoeba","Acanthamoeba_sp.","heterotrophs"
"255","ZOTU-V7_10409","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycota_X","Chytridiomycota_XX","Chytridiomycota_XXX","Chytridiomycota_XXX_sp.","saprotrophs/parasites"
"256","ZOTU-V7_1041","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Unassigned","Unassigned","heterotrophs"
"257","ZOTU-V7_10412","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"258","ZOTU-V7_10413","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"259","ZOTU-V7_10414","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"260","ZOTU-V7_10415","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp.","heterotrophs"
"261","ZOTU-V7_10417","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"262","ZOTU-V7_10419","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"263","ZOTU-V7_10424","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp.",NA
"264","ZOTU-V7_10425","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"265","ZOTU-V7_10429","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"266","ZOTU-V7_10430","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"267","ZOTU-V7_10431","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"268","ZOTU-V7_10433","Eukaryota","TSAR","Alveolata","Ciliophora","CONTH_4","CONTH_4_X","CONTH_4_XX","CONTH_4_XXX","CONTH_4_XXX_sp.","heterotrophs"
"269","ZOTU-V7_10434","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Tetramitia_VI","Tetramitia_VI_X","Tetramitia_VI_1","Tetramitia_VI_1_sp.","heterotrophs"
"270","ZOTU-V7_10435","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"271","ZOTU-V7_10436","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"272","ZOTU-V7_10437","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Unassigned","heterotrophs"
"273","ZOTU-V7_10438","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"274","ZOTU-V7_10439","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"275","ZOTU-V7_1044","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Marssoniella","Marssoniella_elegans","parasites"
"276","ZOTU-V7_10443","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"277","ZOTU-V7_10444","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"278","ZOTU-V7_10445","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"279","ZOTU-V7_10446","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"280","ZOTU-V7_1045","Eukaryota","Obazoa","Opisthokonta","Metazoa","Tardigrada","Tardigrada_X","Tardigrada_XX","Dactylobiotus","Dactylobiotus_sp.","heterotrophs"
"281","ZOTU-V7_10450","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"282","ZOTU-V7_10451","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"283","ZOTU-V7_10455","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Arcellinida","Phryganellina","Phryganella","Phryganella_paradoxa","heterotrophs"
"284","ZOTU-V7_10456","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
