"","asv_code","domain","supergroup","division","subdivision","class","order","family","genus","species","trophic_mode"
"446","ZOTU-V9_11891","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"447","ZOTU-V9_1190","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Neochloris","Neochloris_sp.","phototrophs"
"448","ZOTU-V9_11903","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Sistotrema","Unassigned","saprotrophs/symbiotrophs"
"449","ZOTU-V9_11917","Eukaryota","Obazoa","Opisthokonta","Fungi","Mucoromycota","Mucoromycotina","Mucorales","Mucor","Mucor_mucedo","heterotrophs"
"450","ZOTU-V9_11923","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"451","ZOTU-V9_11924","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Ochromonadales","Ochromonadaceae","Acrispumella","Acrispumella_sp.","heterotrophs"
"452","ZOTU-V9_11927","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Unassigned","Unassigned","parasites"
"453","ZOTU-V9_11929","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Unassigned","Unassigned","parasites"
"454","ZOTU-V9_11930","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Kinetoplastea_X","Kinetoplastea_XX","Kinetoplastea_XX_MET8","Kinetoplastea_XX_MET8_sp.","heterotrophs"
"455","ZOTU-V9_11934","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Unassigned","Unassigned","parasites"
"456","ZOTU-V9_11937","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"457","ZOTU-V9_1194","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"458","ZOTU-V9_11944","Eukaryota","TSAR","Stramenopiles","Gyrista","Mediophyceae","Thalassiosirales","Unassigned","Unassigned","Unassigned","phototrophs"
"459","ZOTU-V9_11946","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"460","ZOTU-V9_11953","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"461","ZOTU-V9_11956","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Leotiomycetes_X","Leotiomycetes_X_sp.","heterotrophs"
"462","ZOTU-V9_11963","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Tilletiopsis","Tilletiopsis_cremea","saprotrophs"
"463","ZOTU-V9_11966","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"464","ZOTU-V9_11968","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Lobochlamys","Lobochlamys_culleus","phototrophs"
"465","ZOTU-V9_11969","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Ochromonadales","Ochromonadaceae","Spumella","Spumella_vulgaris","phototrophs"
"466","ZOTU-V9_11976","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"467","ZOTU-V9_11977","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp.",NA
"468","ZOTU-V9_1198","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"469","ZOTU-V9_11982","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Orthosomella","Orthosomella_operophterae","parasites"
"470","ZOTU-V9_11986","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"471","ZOTU-V9_11992","Eukaryota","Amoebozoa","Discosea","Discosea_X","Flabellinia","Vannellida","Vannellidae","Vannella","Vannella_sp.","heterotrophs"
"472","ZOTU-V9_11994","Eukaryota","Amoebozoa","Evosea","Eumycetozoa","Myxogastria_Fuscisporidia","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"473","ZOTU-V9_11995","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Unassigned","Unassigned","parasites"
"474","ZOTU-V9_1200","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chlamydomonas","Chlamydomonas_acidophila","phototrophs"
"475","ZOTU-V9_12005","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"476","ZOTU-V9_12013","Eukaryota","TSAR","Alveolata","Ciliophora","Armophorea","Armophorea_X","Unassigned","Unassigned","Unassigned","heterotrophs"
"477","ZOTU-V9_12014","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"478","ZOTU-V9_12024","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"479","ZOTU-V9_12033","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_anaerobica","heterotrophs"
"480","ZOTU-V9_12040","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Arcellinida","Sphaerothecina","Arcella","Arcella_hemisphaerica","heterotrophs"
"481","ZOTU-V9_12042","Eukaryota","TSAR","Stramenopiles","Bigyra","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"482","ZOTU-V9_12043","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"483","ZOTU-V9_12044","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Unassigned","Unassigned","phototrophs"
"484","ZOTU-V9_12057","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"485","ZOTU-V9_12061","Eukaryota","TSAR","Stramenopiles","Gyrista","Xanthophyceae","Xanthophyceae_X","Xanthophyceae_XX","Unassigned","Unassigned","phototrophs"
"486","ZOTU-V9_12062","Eukaryota","TSAR","Alveolata","Dinoflagellata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"487","ZOTU-V9_1207","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"488","ZOTU-V9_1208","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"489","ZOTU-V9_12081","Eukaryota","TSAR","Alveolata","Chrompodellids","Colpodellidea","Colpodellida","Colpodellaceae","Colpodella","Colpodella_tetrahymenae",NA
"490","ZOTU-V9_12085","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Peronosporales","Phytopythium","Phytopythium_boreale","parasites"
"491","ZOTU-V9_12089","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"492","ZOTU-V9_1209","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Mamiellophyceae","Monomastigales","Monomastigaceae","Unassigned","Unassigned","phototrophs"
"493","ZOTU-V9_12093","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Polymyxa-lineage","Polymyxa","Polymyxa_graminis","parasites"
"494","ZOTU-V9_12095","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Euplotia","Aspidiscidae","Aspidisca","Unassigned","heterotrophs"
"495","ZOTU-V9_121","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chloromonas","Chloromonas_subdivisa","phototrophs"
"496","ZOTU-V9_12113","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Tetramitia_VI","Psalteriomonadidae","Unassigned","Unassigned","heterotrophs"
"497","ZOTU-V9_12116","Eukaryota","Obazoa","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Spongilla","Spongilla_lacustris","heterotrophs"
"498","ZOTU-V9_12117","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"499","ZOTU-V9_1212","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp.","heterotrophs"
"500","ZOTU-V9_12120","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Unassigned","Unassigned","parasites"
"501","ZOTU-V9_12125","Eukaryota","Excavata","Discoba","Euglenozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"502","ZOTU-V9_12130","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"503","ZOTU-V9_12133","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"504","ZOTU-V9_12135","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Holostichidae","Metaurostylopsis","Metaurostylopsis_flavicana","heterotrophs"
"505","ZOTU-V9_12149","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"506","ZOTU-V9_12150","Eukaryota","TSAR","Alveolata","Dinoflagellata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"507","ZOTU-V9_12151","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"508","ZOTU-V9_12152","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"509","ZOTU-V9_12157","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Neobodonida","Rhynchomonadidae","Rhynchomonas","Rhynchomonas_sp.","heterotrophs"
"510","ZOTU-V9_1216","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"511","ZOTU-V9_12168","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"512","ZOTU-V9_12172","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"513","ZOTU-V9_12174","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"514","ZOTU-V9_12175","Eukaryota","TSAR","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Nassulida","Furgasonia","Furgasonia_blochmanni","heterotrophs"
"515","ZOTU-V9_12177","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Euamoebida","Nolandellidae","Nolandellidae_X","Nolandellidae_X_sp.","heterotrophs"
"516","ZOTU-V9_12179","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Microsporidium","Microsporidium_sp.","parasites"
"517","ZOTU-V9_12183","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Variosea_X","Variosea_XX","Arboramoeba","Arboramoeba_reticulata","heterotrophs"
"518","ZOTU-V9_12190","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Chlorellales_XX","Chlorellales_XX_sp.","phototrophs"
"519","ZOTU-V9_12191","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Tectofilosida","Pseudodifflugiidae","Pseudodifflugiidae_X","Pseudodifflugiidae_X_sp.",NA
"520","ZOTU-V9_12194","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Unassigned","Unassigned","phototrophs"
"521","ZOTU-V9_12203","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Heterolobosea_X","Creneidae","Creneis","Creneis_carolina","heterotrophs"
"522","ZOTU-V9_1221","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp.",NA
"523","ZOTU-V9_12212","Eukaryota","TSAR","Stramenopiles","Gyrista","Mediophyceae","Thalassiosirales","Stephanodiscaceae","Unassigned","Unassigned","phototrophs"
"524","ZOTU-V9_12220","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"525","ZOTU-V9_12222","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"526","ZOTU-V9_12224","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"527","ZOTU-V9_12240","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"528","ZOTU-V9_12242","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Peronosporales","Unassigned","Unassigned","parasites"
"529","ZOTU-V9_12248","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"530","ZOTU-V9_12252","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"531","ZOTU-V9_12260","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"532","ZOTU-V9_12261","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"533","ZOTU-V9_1227","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"534","ZOTU-V9_12285","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Unassigned","Unassigned","Unassigned","parasites"
"535","ZOTU-V9_12292","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"536","ZOTU-V9_12296","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Neocystis","Neocystis_brevis","phototrophs"
"537","ZOTU-V9_12299","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Suillus","Unassigned","symbiotrophs"
"538","ZOTU-V9_1230","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"539","ZOTU-V9_12308","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp.",NA
"540","ZOTU-V9_12312","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Unassigned","Unassigned","heterotrophs"
"541","ZOTU-V9_12325","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp.","parasites"
"542","ZOTU-V9_12327","Eukaryota","TSAR","Alveolata","Ciliophora","Prostomatea","Prorodontida","Urotrichidae","Urotricha","Urotricha_sp.","heterotrophs"
"543","ZOTU-V9_12329","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"544","ZOTU-V9_12337","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Peronosporales","Lagenidium","Lagenidium_giganteum","parasites"
"545","ZOTU-V9_12338","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"546","ZOTU-V9_12340","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cortinarius","Cortinarius_violaceus","symbiotrophs"
"547","ZOTU-V9_12341","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Vampyrellidae","Vampyrella","Vampyrella_sp.","heterotrophs"
"548","ZOTU-V9_12348","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Eupetalomonads_X","Eupetalomonads_XX","Eupetalomonads_XX_sp.",NA
"549","ZOTU-V9_12353","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"550","ZOTU-V9_12354","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Plasmodiophorida_X","Spongospora","Spongospora_sp.","parasites"
"551","ZOTU-V9_12376","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Unassigned","Unassigned","heterotrophs"
"552","ZOTU-V9_12384","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"553","ZOTU-V9_12385","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Peronosporales","Unassigned","Unassigned","parasites"
"554","ZOTU-V9_12386","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Unassigned","Unassigned","Unassigned","heterotrophs"
"555","ZOTU-V9_12388","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Unassigned","Unassigned","heterotrophs"
"556","ZOTU-V9_1239","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chloromonas","Chloromonas_sp.","phototrophs"
"557","ZOTU-V9_12390","Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"558","ZOTU-V9_12391","Eukaryota","Obazoa","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp.","heterotrophs"
"559","ZOTU-V9_12392","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"560","ZOTU-V9_12395","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"561","ZOTU-V9_12396","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"562","ZOTU-V9_12408","Eukaryota","Excavata","Discoba","Euglenozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"563","ZOTU-V9_12415","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Prokinetoplastida","Ichthyobodonidae","Unassigned","Unassigned","heterotrophs"
"564","ZOTU-V9_12417","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Unassigned","Unassigned","Unassigned","heterotrophs"
"565","ZOTU-V9_12422","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"566","ZOTU-V9_12423","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Glissomonadida_X","Glissomonadida_XX","Glissomonadida_XX_sp.","heterotrophs"
"567","ZOTU-V9_12439","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Unassigned","Unassigned","parasites"
"568","ZOTU-V9_12442","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"569","ZOTU-V9_12452","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Tetramitia_VI","Psalteriomonadidae","Unassigned","Unassigned","heterotrophs"
"570","ZOTU-V9_12454","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"571","ZOTU-V9_1246","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Metschnikowia","Metschnikowia_sp.","heterotrophs"
"572","ZOTU-V9_12460","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
