"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"305","LOST20_25.5",0.355394666640048,0.035667928699624,-0.120928302445722,0.0811111111111111,"No"
"306","LOST20_26",0.143907107566212,-0.0259928407131071,-0.115021577554279,0.0811111111111111,"No"
"307","LOST20_26.5",0.34606505223204,0.0438424692610696,-0.303415902445721,0.0811111111111111,"No"
"308","LOST20_27",0.133100121223653,-0.0424781429801005,-0.195449567554279,0.0811111111111111,"No"
"309","LOST20_27.5",0.341992361174007,0.0671378180004296,-0.338317902445722,0.0811111111111111,"No"
"310","LOST20_28",0.117487468318674,-0.00568847597080287,-0.0648026875542786,0.0811111111111111,"No"
"311","LOST20_28.5",0.401278041485042,0.0440562790961321,0.279946097554278,0.0811111111111111,"No"
"312","LOST20_3",0.126402750333697,-0.498706075846339,-1.74558516755428,1.60333333333333,"Yes"
"313","LOST20_3.5",0.0999624172544334,-0.477085597232443,-1.66955808755428,1.27,"Yes"
"314","LOST20_4",0.134980869325415,-0.48049753029068,-1.77004157755428,0.803333333333333,"Yes"
"315","LOST20_4.5",0.156889461761349,-0.452860317495179,-1.68653230244572,0.253333333333333,"Yes"
"316","LOST20_5",0.079909341210291,-0.387727509465279,-1.55924586755428,0.303333333333333,"Yes"
"317","LOST20_5.5",0.252548572674725,-0.439240870586639,-1.62852762244572,0.603333333333333,"Yes"
"318","LOST20_6",0.145911772570871,-0.314456024882028,-1.32556184755428,0.17,"Yes"
"319","LOST20_6.5",0.386513501039084,-0.39229405173668,-1.74796018244572,0.236666666666667,"Yes"
"320","LOST20_7",0.202096836075852,-0.326593232825487,-1.27589144755428,-0.246666666666667,"Yes"
"321","LOST20_7.5",0.232350542536717,-0.313932359581225,-1.57839790244572,-0.496666666666667,"Yes"
"322","LOST20_8",0.164902463002992,-0.245006160196635,-1.12922648755428,-0.396666666666667,"Yes"
"323","LOST20_8.5",0.439385231759331,-0.237773629592453,-1.33053190244572,-1.29666666666667,"Yes"
"324","LOST20_9",0.149807830937038,-0.321851583341613,-1.24009880755428,-0.0216666666666666,"Yes"
"325","LOST20_9.5",0.240084159648772,-0.310677934401029,-1.06826830244572,-0.171666666666667,"Yes"
"326","LOUI21_0.5",-0.556561758735453,-0.465655076666386,-0.9564493,0.716666666666667,"Yes"
"327","LOUI21_1",-0.75625033435315,-0.337827044901185,-1.4381935,0.616666666666666,"Yes"
"328","LOUI21_1.5",-0.564024182700026,-0.225327504997933,-1.57255276,0.741666666666666,"Yes"
"329","LOUI21_10",-0.455576695603345,0.0921697722594524,0.3411681,-0.266666666666667,"Yes"
"330","LOUI21_10.5",-0.49321922105642,0.149937458276627,0.15853046,0.296666666666666,"Yes"
"331","LOUI21_11",-0.79860822611836,0.0134249500245061,0.8288967,0.383333333333333,"Yes"
